TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,037037037037
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,111111111111
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,037037037037
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,333333333333
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,037037037037
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,111111111111
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,037037037037
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
SiO2;0,0123456790123
TiO2;0,00411522633745
SiO2;0,00411522633745
TiO2;0,00411522633745
